,Supplies SubgroupNum,Supplies GroupNum,Region Num,Route To MarketNum,Opportunity Result,PREDICT
13780,4,0,0,2,Loss,Loss
13781,3,0,5,2,Won,Loss
13782,8,2,5,0,Loss,Loss
13783,4,0,1,0,Won,Loss
13784,6,2,2,2,Loss,Loss
13785,3,0,1,2,Loss,Loss
13786,4,0,4,0,Loss,Loss
13787,5,2,1,2,Loss,Loss
13788,5,2,4,0,Won,Loss
13789,2,0,4,0,Loss,Loss
13790,8,2,6,0,Loss,Loss
13791,3,0,0,2,Won,Loss
13792,2,0,4,2,Loss,Loss
13793,0,0,1,0,Won,Loss
13794,0,0,1,1,Loss,Loss
13795,0,0,4,4,Loss,Loss
13796,0,0,6,0,Loss,Loss
13797,3,0,1,0,Loss,Loss
13798,5,2,1,0,Loss,Loss
13799,0,0,4,0,Won,Loss
13800,2,0,1,2,Loss,Loss
13801,0,0,6,0,Loss,Loss
13802,6,2,6,0,Loss,Loss
13803,0,0,4,0,Loss,Loss
13804,2,0,1,0,Loss,Loss
13805,10,0,1,2,Loss,Loss
13806,3,0,1,2,Won,Loss
13807,8,2,5,0,Won,Loss
13808,5,2,5,2,Won,Loss
13809,5,2,5,2,Won,Loss
13810,5,2,1,0,Loss,Loss
13811,5,2,5,2,Loss,Loss
13812,3,0,2,2,Loss,Loss
13813,0,0,1,0,Loss,Loss
13814,3,0,1,2,Loss,Loss
13815,8,2,0,0,Loss,Loss
13816,8,2,2,2,Loss,Loss
13817,6,2,1,0,Loss,Loss
13818,3,0,1,2,Loss,Loss
13819,8,2,1,2,Loss,Loss
13820,8,2,3,1,Loss,Loss
13821,2,0,4,0,Won,Loss
13822,0,0,6,0,Won,Loss
13823,3,0,3,2,Loss,Loss
13824,0,0,4,0,Won,Loss
13825,5,2,5,2,Loss,Loss
13826,7,0,4,2,Won,Loss
13827,7,0,1,0,Won,Loss
13828,8,2,1,0,Loss,Loss
13829,10,0,2,2,Loss,Loss
13830,5,2,4,2,Loss,Loss
13831,2,0,3,2,Won,Loss
13832,6,2,1,0,Loss,Loss
13833,3,0,5,2,Loss,Loss
13834,4,0,4,2,Loss,Loss
13835,2,0,5,2,Loss,Loss
13836,2,0,4,2,Won,Loss
13837,7,0,5,0,Won,Loss
13838,5,2,5,2,Loss,Loss
13839,8,2,1,0,Won,Loss
13840,3,0,5,2,Won,Loss
13841,3,0,4,2,Loss,Loss
13842,5,2,5,0,Won,Loss
13843,0,0,3,0,Loss,Loss
13844,2,0,3,0,Loss,Loss
13845,2,0,4,2,Won,Loss
13846,7,0,2,2,Loss,Loss
13847,2,0,2,2,Loss,Loss
13848,2,0,1,2,Loss,Loss
13849,10,0,2,0,Loss,Loss
13850,10,0,1,1,Won,Loss
13851,8,2,1,0,Won,Loss
13852,5,2,6,0,Loss,Loss
13853,4,0,1,2,Loss,Loss
13854,8,2,0,0,Won,Loss
13855,7,0,5,0,Won,Loss
13856,7,0,6,2,Won,Loss
13857,2,0,0,2,Loss,Loss
13858,10,0,1,0,Loss,Loss
13859,7,0,4,0,Won,Loss
13860,5,2,1,2,Loss,Loss
13861,3,0,3,2,Loss,Loss
13862,2,0,1,2,Loss,Loss
13863,6,2,2,0,Loss,Loss
13864,0,0,0,2,Loss,Loss
13865,6,2,6,2,Loss,Loss
13866,2,0,1,0,Loss,Loss
13867,0,0,3,0,Loss,Loss
13868,0,0,0,2,Loss,Loss
13869,3,0,2,2,Won,Loss
13870,4,0,3,0,Loss,Loss
13871,2,0,0,2,Loss,Loss
13872,5,2,1,2,Loss,Loss
13873,5,2,6,2,Loss,Loss
13874,3,0,3,2,Won,Loss
13875,5,2,5,2,Won,Loss
13876,7,0,4,2,Loss,Loss
13877,3,0,1,2,Won,Loss
13878,2,0,6,2,Won,Loss
13879,5,2,4,0,Loss,Loss
13880,5,2,6,2,Loss,Loss
13881,2,0,3,0,Loss,Loss
13882,3,0,1,2,Loss,Loss
13883,8,2,1,0,Loss,Loss
13884,4,0,0,0,Loss,Loss
13885,2,0,4,2,Loss,Loss
13886,2,0,4,2,Won,Loss
13887,5,2,1,2,Loss,Loss
13888,2,0,1,2,Loss,Loss
13889,5,2,2,2,Won,Loss
13890,8,2,5,0,Loss,Loss
13891,2,0,3,0,Won,Loss
13892,3,0,3,0,Loss,Loss
13893,2,0,1,0,Won,Loss
13894,2,0,1,2,Loss,Loss
13895,5,2,6,0,Loss,Loss
13896,7,0,2,0,Loss,Loss
13897,6,2,4,2,Won,Loss
13898,4,0,4,3,Loss,Loss
13899,10,0,2,0,Loss,Loss
13900,4,0,1,0,Loss,Loss
13901,0,0,1,0,Loss,Loss
13902,5,2,5,2,Loss,Loss
13903,8,2,2,2,Loss,Loss
13904,8,2,0,2,Loss,Loss
13905,4,0,4,0,Loss,Loss
13906,5,2,2,0,Loss,Loss
13907,7,0,6,0,Loss,Loss
13908,2,0,1,2,Loss,Loss
13909,0,0,4,0,Loss,Loss
13910,6,2,1,0,Loss,Loss
13911,3,0,2,2,Won,Loss
13912,2,0,4,2,Loss,Loss
13913,5,2,5,0,Won,Loss
13914,10,0,1,2,Loss,Loss
13915,5,2,1,2,Loss,Loss
13916,4,0,1,2,Loss,Loss
13917,2,0,6,2,Loss,Loss
13918,0,0,0,0,Loss,Loss
13919,3,0,0,2,Loss,Loss
13920,5,2,2,2,Loss,Loss
13921,2,0,3,1,Loss,Loss
13922,10,0,0,2,Loss,Loss
13923,5,2,5,0,Loss,Loss
13924,2,0,3,0,Loss,Loss
13925,2,0,6,0,Loss,Loss
13926,7,0,3,0,Won,Loss
13927,2,0,2,0,Loss,Loss
13928,2,0,1,2,Loss,Loss
13929,5,2,2,2,Loss,Loss
13930,5,2,3,0,Won,Loss
13931,2,0,6,2,Loss,Loss
13932,4,0,1,0,Won,Loss
13933,3,0,3,2,Loss,Loss
13934,2,0,2,1,Loss,Loss
13935,7,0,1,2,Won,Loss
13936,10,0,0,2,Won,Loss
13937,7,0,5,2,Won,Loss
13938,5,2,1,0,Won,Loss
13939,4,0,5,0,Loss,Loss
13940,8,2,1,4,Won,Loss
13941,7,0,1,0,Loss,Loss
13942,3,0,5,2,Loss,Loss
13943,4,0,5,0,Won,Loss
13944,0,0,1,2,Loss,Loss
13945,5,2,3,2,Loss,Loss
13946,7,0,2,2,Loss,Loss
13947,0,0,4,0,Loss,Loss
13948,2,0,0,2,Loss,Loss
13949,2,0,2,0,Loss,Loss
13950,8,2,0,0,Loss,Loss
13951,2,0,4,1,Loss,Loss
13952,0,0,4,3,Loss,Loss
13953,5,2,4,2,Loss,Loss
13954,5,2,6,2,Loss,Loss
13955,7,0,5,0,Loss,Loss
13956,3,0,0,2,Loss,Loss
13957,8,2,3,2,Won,Loss
13958,6,2,1,2,Loss,Loss
13959,3,0,1,2,Loss,Loss
13960,0,0,3,2,Loss,Loss
13961,4,0,6,0,Won,Loss
13962,2,0,6,2,Won,Loss
13963,7,0,0,0,Loss,Loss
13964,2,0,0,2,Loss,Loss
13965,5,2,2,0,Loss,Loss
13966,2,0,1,2,Loss,Loss
13967,0,0,1,0,Loss,Loss
13968,2,0,6,2,Loss,Loss
13969,5,2,3,2,Loss,Loss
13970,0,0,0,2,Loss,Loss
13971,6,2,5,0,Loss,Loss
13972,10,0,6,0,Loss,Loss
13973,6,2,1,0,Loss,Loss
13974,8,2,5,0,Loss,Loss
13975,4,0,4,2,Won,Loss
13976,4,0,2,2,Won,Loss
13977,2,0,3,0,Loss,Loss
13978,7,0,4,0,Loss,Loss
13979,5,2,4,0,Won,Loss
13980,0,0,5,2,Won,Loss
13981,0,0,5,0,Won,Loss
13982,8,2,5,2,Loss,Loss
13983,10,0,5,0,Loss,Loss
13984,7,0,3,0,Loss,Loss
13985,2,0,1,2,Loss,Loss
13986,5,2,2,2,Won,Loss
13987,7,0,1,0,Loss,Loss
13988,7,0,1,0,Loss,Loss
13989,2,0,1,2,Loss,Loss
13990,0,0,5,0,Won,Loss
13991,2,0,1,2,Loss,Loss
13992,4,0,2,0,Loss,Loss
13993,5,2,1,2,Loss,Loss
13994,10,0,1,0,Loss,Loss
13995,2,0,1,0,Loss,Loss
13996,2,0,0,0,Loss,Loss
13997,5,2,4,1,Loss,Loss
13998,4,0,1,2,Loss,Loss
13999,4,0,4,0,Loss,Loss
14000,5,2,5,0,Loss,Loss
14001,2,0,1,2,Won,Loss
14002,4,0,1,0,Loss,Loss
14003,5,2,5,0,Won,Loss
14004,5,2,1,2,Loss,Loss
14005,8,2,6,0,Loss,Loss
14006,8,2,1,1,Loss,Loss
14007,7,0,5,0,Won,Loss
14008,4,0,3,0,Loss,Loss
14009,8,2,5,0,Loss,Loss
14010,2,0,4,4,Loss,Loss
14011,8,2,1,0,Loss,Loss
14012,2,0,5,2,Loss,Loss
14013,2,0,2,0,Loss,Loss
14014,2,0,5,2,Loss,Loss
14015,3,0,5,0,Loss,Loss
14016,4,0,5,0,Loss,Loss
14017,0,0,5,0,Loss,Loss
14018,2,0,1,2,Won,Loss
14019,7,0,6,2,Loss,Loss
14020,2,0,5,2,Won,Loss
14021,7,0,4,2,Loss,Loss
14022,0,0,5,0,Loss,Loss
14023,5,2,1,2,Loss,Loss
14024,5,2,4,0,Loss,Loss
14025,8,2,4,0,Loss,Loss
14026,5,2,1,0,Loss,Loss
14027,4,0,3,0,Loss,Loss
14028,5,2,4,2,Loss,Loss
14029,5,2,5,2,Loss,Loss
14030,0,0,1,0,Won,Loss
14031,8,2,1,0,Loss,Loss
14032,3,0,0,2,Loss,Loss
14033,3,0,5,2,Won,Loss
14034,7,0,5,0,Won,Loss
14035,3,0,3,2,Loss,Loss
14036,8,2,5,0,Won,Loss
14037,5,2,5,2,Loss,Loss
14038,4,0,2,0,Loss,Loss
14039,10,0,1,0,Loss,Loss
14040,8,2,4,2,Loss,Loss
14041,10,0,2,0,Loss,Loss
14042,5,2,4,2,Loss,Loss
14043,0,0,6,2,Loss,Loss
14044,8,2,2,0,Loss,Loss
14045,8,2,2,0,Loss,Loss
14046,2,0,0,2,Loss,Loss
14047,2,0,1,2,Loss,Loss
14048,3,0,4,2,Loss,Loss
14049,5,2,2,0,Loss,Loss
14050,5,2,3,0,Loss,Loss
14051,8,2,5,0,Loss,Loss
14052,2,0,1,2,Won,Loss
14053,5,2,1,0,Loss,Loss
14054,5,2,6,2,Loss,Loss
14055,7,0,1,0,Loss,Loss
14056,8,2,2,0,Loss,Loss
14057,5,2,4,0,Won,Loss
14058,7,0,0,1,Loss,Loss
14059,8,2,1,2,Won,Loss
14060,2,0,1,0,Loss,Loss
14061,2,0,1,4,Loss,Loss
14062,8,2,0,2,Loss,Loss
14063,5,2,4,0,Loss,Loss
14064,7,0,5,0,Loss,Loss
14065,0,0,4,4,Loss,Loss
14066,7,0,4,0,Loss,Loss
14067,7,0,6,0,Loss,Loss
14068,8,2,2,2,Loss,Loss
14069,0,0,3,0,Loss,Loss
14070,2,0,1,2,Won,Loss
14071,7,0,5,0,Loss,Loss
14072,2,0,6,2,Loss,Loss
14073,5,2,4,2,Loss,Loss
14074,2,0,2,2,Loss,Loss
14075,5,2,2,2,Loss,Loss
14076,5,2,2,2,Loss,Loss
14077,3,0,2,0,Loss,Loss
14078,7,0,5,0,Loss,Loss
14079,8,2,4,2,Loss,Loss
14080,8,2,1,0,Loss,Loss
14081,8,2,6,0,Loss,Loss
14082,2,0,1,2,Loss,Loss
14083,8,2,6,0,Won,Loss
14084,0,0,4,0,Won,Loss
14085,0,0,1,2,Loss,Loss
14086,8,2,3,0,Loss,Loss
14087,8,2,1,0,Loss,Loss
14088,4,0,5,0,Loss,Loss
14089,7,0,1,0,Loss,Loss
14090,5,2,0,2,Loss,Loss
14091,5,2,2,2,Loss,Loss
14092,7,0,1,2,Loss,Loss
14093,8,2,3,0,Loss,Loss
14094,2,0,0,2,Loss,Loss
14095,7,0,5,2,Loss,Loss
14096,3,0,1,0,Loss,Loss
14097,2,0,1,2,Won,Loss
14098,10,0,4,0,Loss,Loss
14099,0,0,4,0,Won,Loss
14100,4,0,1,0,Loss,Loss
14101,8,2,0,2,Won,Loss
14102,5,2,1,0,Won,Loss
14103,5,2,3,0,Loss,Loss
14104,2,0,4,0,Loss,Loss
14105,2,0,1,2,Won,Loss
14106,7,0,6,0,Loss,Loss
14107,2,0,0,0,Loss,Loss
14108,2,0,1,2,Won,Loss
14109,8,2,5,2,Won,Loss
14110,2,0,3,2,Won,Loss
14111,5,2,2,0,Won,Loss
14112,5,2,4,0,Loss,Loss
14113,7,0,1,0,Loss,Loss
14114,2,0,2,2,Loss,Loss
14115,3,0,0,2,Won,Loss
14116,5,2,1,0,Won,Loss
14117,2,0,3,2,Loss,Loss
14118,5,2,3,2,Won,Loss
14119,0,0,1,0,Won,Loss
14120,0,0,3,2,Won,Loss
14121,5,2,2,2,Loss,Loss
14122,5,2,2,2,Loss,Loss
14123,5,2,2,2,Won,Loss
14124,3,0,3,2,Loss,Loss
14125,5,2,4,2,Loss,Loss
14126,7,0,3,0,Loss,Loss
14127,2,0,1,0,Loss,Loss
14128,2,0,4,2,Loss,Loss
14129,2,0,3,0,Won,Loss
14130,2,0,1,0,Loss,Loss
14131,10,0,4,0,Won,Loss
14132,8,2,3,0,Loss,Loss
14133,2,0,0,0,Loss,Loss
14134,3,0,1,2,Loss,Loss
14135,5,2,6,0,Loss,Loss
14136,3,0,4,0,Loss,Loss
14137,5,2,1,0,Loss,Loss
14138,2,0,5,2,Loss,Loss
14139,0,0,2,2,Loss,Loss
14140,5,2,1,0,Loss,Loss
14141,3,0,5,2,Loss,Loss
14142,5,2,0,2,Loss,Loss
14143,9,3,5,0,Loss,Loss
14144,5,2,0,0,Loss,Loss
14145,7,0,4,2,Loss,Loss
14146,7,0,1,2,Loss,Loss
14147,7,0,5,0,Won,Loss
14148,6,2,1,4,Loss,Loss
14149,8,2,6,2,Loss,Loss
14150,10,0,4,2,Loss,Loss
14151,2,0,1,0,Loss,Loss
14152,3,0,0,2,Won,Loss
14153,5,2,1,0,Loss,Loss
14154,4,0,4,4,Won,Loss
14155,2,0,6,2,Loss,Loss
14156,5,2,2,0,Loss,Loss
14157,4,0,1,0,Loss,Loss
14158,4,0,2,0,Loss,Loss
14159,2,0,1,2,Loss,Loss
14160,8,2,1,0,Loss,Loss
14161,8,2,6,2,Won,Loss
14162,8,2,5,0,Loss,Loss
14163,2,0,5,2,Loss,Loss
14164,4,0,2,0,Loss,Loss
14165,0,0,1,2,Loss,Loss
14166,8,2,2,0,Loss,Loss
14167,2,0,2,2,Loss,Loss
14168,7,0,1,0,Loss,Loss
14169,4,0,3,0,Loss,Loss
14170,5,2,4,1,Loss,Loss
14171,3,0,0,2,Won,Loss
14172,2,0,4,2,Won,Loss
14173,8,2,4,0,Won,Loss
14174,5,2,6,2,Won,Loss
14175,5,2,6,2,Won,Loss
14176,6,2,1,2,Won,Loss
14177,2,0,3,0,Won,Loss
14178,0,0,0,0,Loss,Loss
14179,5,2,1,2,Loss,Loss
14180,2,0,4,1,Loss,Loss
14181,2,0,1,0,Loss,Loss
14182,0,0,2,2,Loss,Loss
14183,0,0,1,0,Loss,Loss
14184,4,0,1,0,Loss,Loss
14185,2,0,3,2,Won,Loss
14186,2,0,1,2,Loss,Loss
14187,0,0,4,0,Loss,Loss
14188,10,0,0,0,Loss,Loss
14189,7,0,1,0,Loss,Loss
14190,4,0,5,0,Loss,Loss
14191,3,0,0,0,Loss,Loss
14192,3,0,4,2,Loss,Loss
14193,3,0,6,0,Loss,Loss
14194,2,0,1,2,Won,Loss
14195,3,0,6,2,Loss,Loss
14196,1,1,1,0,Won,Loss
14197,4,0,3,2,Loss,Loss
14198,5,2,5,2,Loss,Loss
14199,0,0,2,0,Loss,Loss
14200,7,0,3,2,Loss,Loss
14201,3,0,1,2,Loss,Loss
14202,3,0,0,2,Loss,Loss
14203,8,2,3,0,Loss,Loss
14204,4,0,2,0,Loss,Loss
14205,2,0,1,0,Loss,Loss
14206,3,0,1,2,Loss,Loss
14207,0,0,6,0,Loss,Loss
14208,6,2,2,0,Loss,Loss
14209,2,0,1,2,Loss,Loss
14210,8,2,4,3,Loss,Loss
14211,10,0,2,0,Loss,Loss
14212,6,2,4,2,Loss,Loss
14213,0,0,0,2,Loss,Loss
14214,3,0,4,2,Loss,Loss
14215,3,0,5,2,Loss,Loss
14216,5,2,3,2,Loss,Loss
14217,8,2,5,2,Loss,Loss
14218,5,2,5,2,Loss,Loss
14219,5,2,1,0,Loss,Loss
14220,5,2,5,2,Loss,Loss
14221,5,2,4,0,Loss,Loss
14222,10,0,5,0,Loss,Loss
14223,5,2,3,2,Loss,Loss
14224,7,0,5,0,Loss,Loss
14225,2,0,2,2,Won,Loss
14226,2,0,2,2,Loss,Loss
14227,0,0,5,0,Loss,Loss
14228,4,0,3,0,Loss,Loss
14229,3,0,2,2,Loss,Loss
14230,3,0,0,2,Loss,Loss
14231,8,2,2,2,Won,Loss
14232,2,0,3,2,Loss,Loss
14233,3,0,6,2,Loss,Loss
14234,7,0,0,0,Loss,Loss
14235,3,0,0,0,Loss,Loss
14236,5,2,6,2,Loss,Loss
14237,3,0,0,0,Loss,Loss
14238,7,0,4,0,Loss,Loss
14239,3,0,1,2,Won,Loss
14240,2,0,4,0,Won,Loss
14241,5,2,4,0,Loss,Loss
14242,8,2,3,0,Loss,Loss
14243,0,0,5,2,Loss,Loss
14244,3,0,5,0,Won,Loss
14245,2,0,5,2,Loss,Loss
14246,2,0,1,2,Won,Loss
14247,8,2,5,0,Loss,Loss
14248,5,2,1,1,Loss,Loss
14249,2,0,5,0,Loss,Loss
14250,6,2,1,4,Loss,Loss
14251,6,2,1,0,Loss,Loss
14252,5,2,1,2,Loss,Loss
14253,2,0,0,0,Loss,Loss
14254,8,2,6,2,Loss,Loss
14255,5,2,3,0,Loss,Loss
14256,4,0,0,2,Loss,Loss
14257,6,2,0,0,Loss,Loss
14258,8,2,1,0,Loss,Loss
14259,7,0,1,2,Won,Loss
14260,2,0,0,0,Loss,Loss
14261,2,0,1,2,Won,Loss
14262,2,0,0,2,Loss,Loss
14263,0,0,4,2,Loss,Loss
14264,3,0,6,2,Loss,Loss
14265,0,0,5,0,Won,Loss
14266,5,2,1,2,Won,Loss
14267,7,0,2,0,Loss,Loss
14268,2,0,4,2,Won,Loss
14269,2,0,0,2,Won,Loss
14270,5,2,5,0,Loss,Loss
14271,0,0,2,0,Loss,Loss
14272,5,2,5,0,Won,Loss
14273,2,0,3,0,Loss,Loss
14274,10,0,2,0,Loss,Loss
14275,5,2,2,0,Won,Loss
14276,0,0,5,0,Loss,Loss
14277,0,0,4,0,Loss,Loss
14278,0,0,5,4,Won,Loss
14279,0,0,1,0,Loss,Loss
14280,3,0,1,2,Won,Loss
14281,4,0,6,0,Loss,Loss
14282,5,2,2,2,Loss,Loss
14283,7,0,3,0,Loss,Loss
14284,8,2,2,0,Loss,Loss
14285,0,0,0,0,Loss,Loss
14286,3,0,3,2,Loss,Loss
14287,5,2,1,2,Loss,Loss
14288,3,0,6,0,Loss,Loss
14289,3,0,2,2,Loss,Loss
14290,0,0,1,2,Loss,Loss
14291,4,0,3,0,Loss,Loss
14292,3,0,4,2,Won,Loss
14293,5,2,6,0,Loss,Loss
14294,5,2,4,0,Won,Loss
14295,5,2,6,2,Loss,Loss
14296,8,2,0,1,Won,Loss
14297,5,2,0,2,Loss,Loss
14298,5,2,4,0,Loss,Loss
14299,3,0,6,2,Won,Loss
14300,0,0,1,2,Loss,Loss
14301,7,0,1,0,Won,Loss
14302,5,2,1,2,Loss,Loss
14303,3,0,4,2,Loss,Loss
14304,4,0,1,2,Won,Loss
14305,2,0,3,0,Won,Loss
14306,5,2,0,2,Loss,Loss
14307,5,2,2,2,Won,Loss
14308,3,0,2,0,Loss,Loss
14309,10,0,1,1,Loss,Loss
14310,8,2,1,0,Won,Loss
14311,3,0,1,2,Loss,Loss
14312,5,2,1,0,Loss,Loss
14313,8,2,2,0,Loss,Loss
14314,5,2,1,2,Loss,Loss
14315,5,2,1,0,Loss,Loss
14316,8,2,4,2,Loss,Loss
14317,3,0,3,0,Loss,Loss
14318,3,0,3,2,Won,Loss
14319,8,2,5,2,Loss,Loss
14320,2,0,0,0,Loss,Loss
14321,4,0,1,0,Loss,Loss
14322,2,0,1,2,Won,Loss
14323,3,0,3,2,Loss,Loss
14324,3,0,0,2,Won,Loss
14325,10,0,2,0,Won,Loss
14326,3,0,6,0,Loss,Loss
14327,1,1,1,0,Loss,Loss
14328,3,0,1,2,Loss,Loss
14329,0,0,1,0,Loss,Loss
14330,0,0,3,0,Loss,Loss
14331,3,0,1,0,Won,Loss
14332,8,2,1,0,Loss,Loss
14333,7,0,4,0,Won,Loss
14334,5,2,4,2,Loss,Loss
14335,7,0,1,0,Loss,Loss
14336,10,0,1,0,Loss,Loss
14337,8,2,1,4,Won,Loss
14338,3,0,1,2,Won,Loss
14339,8,2,2,2,Loss,Loss
14340,2,0,1,0,Loss,Loss
14341,10,0,2,0,Loss,Loss
14342,5,2,1,0,Loss,Loss
14343,2,0,0,2,Loss,Loss
14344,5,2,1,2,Loss,Loss
14345,8,2,6,2,Loss,Loss
14346,0,0,5,0,Loss,Loss
14347,5,2,0,2,Loss,Loss
14348,7,0,5,0,Won,Loss
14349,5,2,5,0,Loss,Loss
14350,6,2,5,2,Loss,Loss
14351,5,2,1,2,Won,Loss
14352,8,2,5,0,Loss,Loss
14353,6,2,1,4,Loss,Loss
14354,8,2,2,0,Loss,Loss
14355,3,0,2,2,Loss,Loss
14356,3,0,6,2,Loss,Loss
14357,0,0,4,0,Won,Loss
14358,0,0,1,0,Loss,Loss
14359,3,0,0,2,Won,Loss
14360,3,0,0,2,Loss,Loss
14361,0,0,3,1,Loss,Loss
14362,3,0,4,2,Loss,Loss
14363,5,2,0,2,Loss,Loss
14364,4,0,4,0,Won,Loss
14365,8,2,1,0,Loss,Loss
14366,7,0,0,2,Loss,Loss
14367,2,0,4,2,Loss,Loss
14368,0,0,3,2,Won,Loss
14369,7,0,1,0,Won,Loss
14370,5,2,3,2,Loss,Loss
14371,6,2,1,0,Loss,Loss
14372,8,2,1,0,Loss,Loss
14373,8,2,1,0,Loss,Loss
14374,7,0,0,1,Loss,Loss
14375,5,2,1,2,Loss,Loss
14376,5,2,2,2,Loss,Loss
14377,5,2,4,2,Loss,Loss
14378,5,2,2,2,Won,Loss
14379,2,0,0,2,Loss,Loss
14380,5,2,5,0,Loss,Loss
14381,0,0,5,2,Loss,Loss
14382,8,2,1,0,Loss,Loss
14383,4,0,3,0,Loss,Loss
14384,7,0,3,2,Won,Loss
14385,8,2,5,0,Loss,Loss
14386,2,0,0,0,Loss,Loss
14387,8,2,1,0,Loss,Loss
14388,4,0,4,0,Loss,Loss
14389,8,2,1,2,Loss,Loss
14390,8,2,3,2,Loss,Loss
14391,2,0,0,2,Loss,Loss
14392,5,2,3,0,Loss,Loss
14393,0,0,2,0,Loss,Loss
14394,4,0,5,2,Loss,Loss
14395,6,2,0,2,Loss,Loss
14396,4,0,4,0,Loss,Loss
14397,2,0,4,0,Won,Loss
14398,5,2,6,2,Loss,Loss
14399,3,0,0,0,Loss,Loss
14400,5,2,2,2,Won,Loss
14401,0,0,3,2,Loss,Loss
14402,2,0,6,2,Won,Loss
14403,7,0,2,0,Loss,Loss
14404,5,2,4,2,Won,Loss
14405,2,0,1,2,Won,Loss
14406,1,1,0,2,Loss,Loss
14407,5,2,0,2,Loss,Loss
14408,5,2,4,2,Loss,Loss
14409,6,2,1,2,Loss,Loss
14410,0,0,4,0,Loss,Loss
14411,7,0,4,1,Won,Loss
14412,8,2,3,2,Won,Loss
14413,5,2,0,2,Loss,Loss
14414,5,2,5,2,Loss,Loss
14415,5,2,5,0,Loss,Loss
14416,3,0,3,0,Loss,Loss
14417,7,0,3,0,Loss,Loss
14418,3,0,1,2,Loss,Loss
14419,8,2,3,0,Won,Loss
14420,2,0,5,2,Won,Loss
14421,0,0,0,2,Loss,Loss
14422,8,2,1,0,Won,Loss
14423,5,2,5,0,Won,Loss
14424,7,0,1,0,Loss,Loss
14425,5,2,2,0,Loss,Loss
14426,7,0,1,2,Won,Loss
14427,8,2,4,0,Loss,Loss
14428,0,0,6,2,Loss,Loss
14429,10,0,1,0,Loss,Loss
14430,8,2,2,2,Loss,Loss
14431,5,2,6,2,Loss,Loss
14432,2,0,1,0,Loss,Loss
14433,0,0,0,2,Loss,Loss
14434,10,0,3,0,Loss,Loss
14435,5,2,6,0,Loss,Loss
14436,4,0,5,0,Loss,Loss
14437,7,0,0,2,Loss,Loss
14438,8,2,4,4,Loss,Loss
14439,7,0,2,0,Loss,Loss
14440,3,0,5,2,Loss,Loss
14441,0,0,4,4,Won,Loss
14442,4,0,4,0,Loss,Loss
14443,10,0,4,0,Loss,Loss
14444,6,2,4,0,Won,Loss
14445,10,0,6,0,Loss,Loss
14446,2,0,1,2,Won,Loss
14447,0,0,5,0,Loss,Loss
14448,10,0,3,2,Loss,Loss
14449,0,0,3,0,Won,Loss
14450,2,0,5,2,Won,Loss
14451,10,0,1,0,Loss,Loss
14452,1,1,6,2,Loss,Loss
14453,2,0,1,0,Won,Loss
14454,2,0,5,2,Loss,Loss
14455,10,0,1,2,Won,Loss
14456,6,2,6,0,Loss,Loss
14457,6,2,1,2,Won,Loss
14458,3,0,4,2,Won,Loss
14459,4,0,4,0,Loss,Loss
14460,0,0,5,0,Won,Loss
14461,5,2,1,0,Loss,Loss
14462,3,0,2,2,Loss,Loss
14463,8,2,5,2,Loss,Loss
14464,2,0,0,4,Loss,Loss
14465,5,2,2,0,Loss,Loss
14466,2,0,2,2,Loss,Loss
14467,4,0,4,0,Loss,Loss
14468,3,0,5,2,Won,Loss
14469,6,2,2,0,Loss,Loss
14470,8,2,3,0,Loss,Loss
14471,2,0,0,2,Loss,Loss
14472,5,2,4,2,Loss,Loss
14473,10,0,1,0,Loss,Loss
14474,10,0,1,0,Won,Loss
14475,0,0,4,2,Loss,Loss
14476,5,2,2,0,Won,Loss
14477,6,2,6,0,Loss,Loss
14478,2,0,2,2,Loss,Loss
14479,8,2,0,0,Loss,Loss
14480,2,0,3,0,Won,Loss
14481,7,0,2,0,Loss,Loss
14482,5,2,1,0,Won,Loss
14483,2,0,2,2,Loss,Loss
14484,7,0,5,0,Loss,Loss
14485,6,2,2,2,Loss,Loss
14486,8,2,5,0,Loss,Loss
14487,5,2,5,2,Loss,Loss
14488,0,0,6,0,Won,Loss
14489,5,2,1,2,Won,Loss
14490,7,0,5,0,Won,Loss
14491,2,0,1,2,Loss,Loss
14492,4,0,3,0,Loss,Loss
14493,2,0,6,2,Loss,Loss
14494,5,2,1,2,Loss,Loss
14495,2,0,4,2,Loss,Loss
14496,5,2,4,1,Loss,Loss
14497,4,0,1,2,Loss,Loss
14498,5,2,4,0,Loss,Loss
14499,3,0,2,2,Loss,Loss
14500,4,0,4,0,Loss,Loss
14501,5,2,4,0,Won,Loss
14502,2,0,1,2,Won,Loss
14503,8,2,1,0,Won,Loss
14504,8,2,1,4,Won,Loss
14505,2,0,3,0,Loss,Loss
14506,2,0,1,0,Loss,Loss
14507,1,1,3,2,Loss,Loss
14508,8,2,1,0,Loss,Loss
14509,4,0,2,0,Loss,Loss
14510,3,0,3,0,Won,Loss
14511,5,2,4,0,Won,Loss
14512,5,2,0,0,Loss,Loss
14513,5,2,4,0,Loss,Loss
14514,3,0,3,2,Loss,Loss
14515,6,2,6,0,Loss,Loss
14516,7,0,0,0,Loss,Loss
14517,6,2,1,2,Won,Loss
14518,2,0,5,2,Loss,Loss
14519,2,0,1,2,Won,Loss
14520,0,0,3,0,Loss,Loss
14521,8,2,5,0,Won,Loss
14522,10,0,2,0,Loss,Loss
14523,3,0,1,0,Won,Loss
